feature_1,feature_2,impute_continuous,feature_3,impute_binary,feature_4
-1.3600076771230591,5.661633542551506,-0.4399977222518259,-3.039384194558655,1.0,2.313482267509454
0.7740000020757852,8.03725912073099,0.21126074383239749,-3.1674075896946388,1.0,2.3933919467452403
-1.0570557773396025,4.307665703995604,0.8348626472030614,-1.2908377138256981,0.0,1.7697652946747968
1.3202683189321007,2.8147293509865356,1.8400087475203852,-1.0247676485494965,1.0,1.2267320998753364
-0.010032652757383347,3.3509988504927577,0.9415005776073948,-1.6422481817181362,,1.3479354379253465
-0.8456444283952297,7.8573276688785985,-1.8013509111224575,-5.075326516074646,1.0,2.0790344455038787
0.9114606095823158,5.182856617028114,,-1.5554620159206434,1.0,2.014759661153438
-1.3744968791031125,3.9953374234606516,1.7450894669870674,-1.1519051539417913,0.0,0.18172529089651218
-0.5470656450174095,6.947288759598318,,-3.0038084081966736,1.0,1.9939631735942078
-7.552661061545873e-05,6.995914771354321,0.806144906132377,-1.9351241856524701,1.0,2.033466255022146
-0.12116680328820885,4.048704464187122,0.5232990167935314,-4.7958264489511215,1.0,0.8346064312460452
-2.008585468370626,3.0561263258290987,-0.899926906416108,-3.844953592519659,0.0,0.926264162832239
-0.9206465426133663,1.8589427978775799,0.49340391846270826,-2.486353022360791,0.0,0.9321269264117733
0.1682343424234322,1.412222158147526,1.343757642380768,-2.4646267160241595,1.0,0.9898028981078646
-1.3198915593599103,4.470027096308006,0.6504686064489935,-1.4724809423755976,1.0,0.4374378096043244
1.2664292986658463,3.213608105926414,1.0800924373290637,-3.780388079794115,1.0,1.7348189471639601
0.4951808887859862,8.716948819612371,,-2.5118090969310094,1.0,0.9107104509243672
-0.5142403907110707,5.117075509390048,0.5434570531021168,-2.7346696706201135,,1.4472121229315327
-0.2202924653000638,1.1157009134976787,1.8426941872566687,-1.2079842890311878,0.0,1.1268234127132533
1.8615641238318181,7.837458551020125,3.0312966702320345,0.13156415255249698,,1.6913831410475175
0.9359884508763172,5.323420618835192,,0.5813804797151123,1.0,0.742037222946037
0.3802191448661718,6.409958960746211,-0.6390453131332563,-4.352660070247036,1.0,1.6839490311723497
-1.4155187704342762,6.364069553666821,0.15333567146744398,-2.072021287625686,,1.7923357619577698
1.6296113186459584,5.593113134573079,,-3.668793965367148,1.0,2.1206959388989715
1.052401068873978,6.046685260869087,1.4256751123590068,-2.09711742722936,1.0,2.975826817042993
-0.14840538755987095,5.4775213434594106,0.9701728016328915,-1.3656210805760765,1.0,-0.06907632769066363
-0.5496980692087847,2.7872281880691263,0.9749644115567696,-1.8777636519448824,0.0,1.7402357507798525
-0.18790393877677286,5.733464396284948,0.9356268324386373,-2.0735175481916914,1.0,0.9681278687949451
-1.201936680866974,7.047811009985081,0.288517701762616,0.22455876214795234,1.0,0.05620599531662962
-0.4707855577073407,4.5798871747083645,1.203873509894091,-0.9185159124441369,1.0,2.1312229674799914
0.7631605141545158,6.102604436139511,1.3169962055269457,-2.4089816923066754,1.0,2.499149912921179
-1.807621277242572,5.839178290396124,-0.27475308450818914,-1.9636829586570599,1.0,1.206279217125557
-0.3140743742422747,8.631304127838215,-0.7147656073101233,-0.6936532898159011,0.0,1.658187222166508
0.11375597287983731,4.494499398600479,1.851149382897489,-1.0853142409410816,1.0,1.4519424448776324
0.10356803732332855,4.415991674459518,1.0537723981506844,-2.6376141555512325,1.0,1.825648251069897
-1.1789369540334256,4.7661365197065,-0.7239448796459008,-4.662864261655354,1.0,2.1604018116926977
-1.1821528913270605,4.79521784979262,-1.0563910102100378,-3.7769862391590343,1.0,1.7587030017700478
1.0891653824583838,0.45476457809139603,2.6306872064740308,-1.7810311624797273,1.0,1.7593274470951192
-1.224529092816291,3.7147803170668574,-0.46121618384080687,-4.679790279018508,1.0,2.4448024071537255
1.0086509563084367,5.599770133091546,0.7910925118415146,-2.228591747024642,1.0,1.3765033333675363
-0.48236531510849157,4.983486970664293,1.0917786173304012,-2.6803537642812936,1.0,2.192298428474212
1.0797963503009356,3.4013216916057347,4.210959573818918,-0.5011207954291945,1.0,0.8834996833563609
-0.42107850540501407,3.6704414956492384,0.17924187129199184,-3.9770657352131833,1.0,2.7053137100375264
-1.166471320616305,4.288773743406082,-0.8327093025616955,-4.897653468351483,1.0,2.0533690442796795
0.856554856393462,3.396856438395159,0.9463511876784848,-2.629461112415162,1.0,1.1971803495814053
-0.01739122223019718,3.973898779113199,1.3200997217395583,-1.0478553026097162,1.0,-0.08591111031725007
1.4485765853244514,3.9212197610429316,3.70598753883254,-0.3951221016089722,1.0,1.4997669621516374
0.892200085137838,6.790741693214354,0.8545241405385592,-3.3639905248399145,1.0,0.6136429434219375
